fecha,estacion,temperatura,precipitacion,vel_Viento,presion_barometrica,dir_viento,humedad_rel,mes,año,nombre_estacion,dir_cardinal,estacion_año,monoxido_nitrogeno
08/04/2019,59,10.4,2.1,1.72,935.0,124.0,76.0,4,2019,Parque Juan Carlos I,Este,Primavera,3.0
08/05/2019,59,16.0,0.0,3.79,935.0,230.0,68.0,5,2019,Parque Juan Carlos I,Suroeste,Primavera,2.0
08/06/2019,59,19.1,0.0,1.54,941.0,11.0,36.0,6,2019,Parque Juan Carlos I,Norte,Verano,1.0
08/07/2019,59,24.7,0.05789473684210527,1.48,935.0,75.3157894736842,36.0,7,2019,Parque Juan Carlos I,Noreste,Verano,3.0
08/08/2019,59,0.0,0.0,0.0,0.0,0.0,0.0,8,2019,Parque Juan Carlos I,Norte,Verano,0.0
08/09/2019,59,21.9,0.0,1.15,940.0,29.0,40.0,9,2019,Parque Juan Carlos I,Norte,Otoño,1.0
08/10/2019,59,20.7,0.0,0.73,942.0,48.0,45.0,10,2019,Parque Juan Carlos I,Noreste,Otoño,18.0
08/11/2019,59,7.8,0.0,3.02,937.0,271.0,55.0,11,2019,Parque Juan Carlos I,Oeste,Otoño,2.0
08/12/2019,59,4.8,2.4,0.52,947.0,29.0,98.0,12,2019,Parque Juan Carlos I,Norte,Invierno,27.0
09/01/2019,59,6.7,0.0,1.32,944.0,210.0,56.0,1,2019,Parque Juan Carlos I,Sur,Invierno,37.0
09/02/2019,59,6.6,0.0,0.83,944.0,319.0,74.0,2,2019,Parque Juan Carlos I,Norte,Invierno,15.0
09/03/2019,59,11.2,0.0,0.67,952.0,259.0,57.0,3,2019,Parque Juan Carlos I,Suroeste,Primavera,13.0
09/04/2019,59,8.9,1.4,2.21,935.0,252.0,69.0,4,2019,Parque Juan Carlos I,Suroeste,Primavera,3.0
09/05/2019,59,16.2,0.0,2.36,936.0,266.0,56.0,5,2019,Parque Juan Carlos I,Suroeste,Primavera,3.0
09/06/2019,59,20.6,0.0,1.71,939.0,108.0,39.0,6,2019,Parque Juan Carlos I,Este,Verano,2.0
09/07/2019,59,22.5,0.17368421052631577,1.208421052631579,938.0,69.26315789473684,46.0,7,2019,Parque Juan Carlos I,Noreste,Verano,2.0
09/08/2019,59,27.8,0.7,3.55,939.0,226.0,48.0,8,2019,Parque Juan Carlos I,Suroeste,Verano,36.0
09/09/2019,59,22.3,0.0,1.57,938.0,17.0,33.0,9,2019,Parque Juan Carlos I,Norte,Otoño,5.0
09/10/2019,59,20.8,0.0,0.85,940.0,159.0,49.0,10,2019,Parque Juan Carlos I,Sureste,Otoño,11.0
09/11/2019,59,7.9,0.5,2.28,941.0,275.0,68.0,11,2019,Parque Juan Carlos I,Oeste,Otoño,2.0
09/12/2019,59,7.0,0.1,0.76,950.0,110.0,91.0,12,2019,Parque Juan Carlos I,Este,Invierno,18.0
10/01/2019,59,3.4,0.2,1.82,942.0,276.0,60.0,1,2019,Parque Juan Carlos I,Oeste,Invierno,4.0
10/02/2019,59,8.3,0.0,2.16,944.0,249.0,83.0,2,2019,Parque Juan Carlos I,Suroeste,Invierno,3.0
10/03/2019,59,13.6,0.0,0.85,951.0,36.0,58.0,3,2019,Parque Juan Carlos I,Norte,Primavera,6.0
10/04/2019,59,9.8,0.0,1.71,936.0,85.0,56.0,4,2019,Parque Juan Carlos I,Noreste,Primavera,2.0
10/05/2019,59,18.8,0.0,2.94,938.0,247.0,66.0,5,2019,Parque Juan Carlos I,Suroeste,Primavera,3.0
10/06/2019,59,19.8,0.0,1.24,938.0,90.0,35.0,6,2019,Parque Juan Carlos I,Noreste,Verano,2.0
10/07/2019,59,24.4,0.0,1.053684210526316,939.0,24.05263157894737,41.0,7,2019,Parque Juan Carlos I,Norte,Verano,1.0
10/08/2019,59,25.1,0.0,1.48,941.0,218.0,42.0,8,2019,Parque Juan Carlos I,Sur,Verano,2.0
10/09/2019,59,16.7,0.1,2.51,938.0,9.0,43.0,9,2019,Parque Juan Carlos I,Norte,Otoño,1.0
10/10/2019,59,18.7,0.0,1.1,943.0,11.0,58.0,10,2019,Parque Juan Carlos I,Norte,Otoño,3.0
10/11/2019,59,7.3,0.0,1.65,939.0,324.0,63.0,11,2019,Parque Juan Carlos I,Norte,Otoño,2.0
10/12/2019,59,3.9,0.1,0.62,950.0,133.0,97.0,12,2019,Parque Juan Carlos I,Este,Invierno,69.0
11/01/2019,59,2.5,0.0,0.65,946.0,326.0,49.0,1,2019,Parque Juan Carlos I,Norte,Invierno,26.0
11/02/2019,59,8.5,0.0,1.78,948.0,4.0,62.0,2,2019,Parque Juan Carlos I,Norte,Invierno,6.0
11/03/2019,59,13.4,0.0,1.14,950.0,306.0,57.0,3,2019,Parque Juan Carlos I,Oeste,Primavera,5.0
11/04/2019,59,9.7,0.0,1.87,940.0,29.0,55.0,4,2019,Parque Juan Carlos I,Norte,Primavera,3.0
11/05/2019,59,19.3,0.0,1.39,943.0,4.0,45.0,5,2019,Parque Juan Carlos I,Norte,Primavera,4.0
11/06/2019,59,16.4,0.0,2.07,935.0,41.0,36.0,6,2019,Parque Juan Carlos I,Norte,Verano,1.0
11/07/2019,59,28.2,0.0,1.1942105263157896,938.0,88.0,31.0,7,2019,Parque Juan Carlos I,Noreste,Verano,3.0
11/08/2019,59,24.5,0.0,1.63,939.0,229.0,30.0,8,2019,Parque Juan Carlos I,Suroeste,Verano,1.0
11/09/2019,59,18.5,0.0,3.14,944.0,18.0,45.0,9,2019,Parque Juan Carlos I,Norte,Otoño,1.0
11/10/2019,59,19.8,0.0,0.67,942.0,188.0,64.0,10,2019,Parque Juan Carlos I,Sur,Otoño,9.0
11/11/2019,59,7.8,0.0,0.81,939.0,90.0,73.0,11,2019,Parque Juan Carlos I,Noreste,Otoño,28.0
11/12/2019,59,5.3,0.2,1.26,945.0,53.0,85.0,12,2019,Parque Juan Carlos I,Noreste,Invierno,50.0
12/01/2019,59,3.6,0.0,0.63,950.0,358.0,64.0,1,2019,Parque Juan Carlos I,Norte,Invierno,12.0
12/02/2019,59,6.6,0.0,0.93,952.0,20.0,59.0,2,2019,Parque Juan Carlos I,Norte,Invierno,10.0
12/03/2019,59,12.7,0.0,1.47,948.0,218.0,50.0,3,2019,Parque Juan Carlos I,Sur,Primavera,7.0
12/04/2019,59,11.0,0.0,0.93,940.0,13.0,51.0,4,2019,Parque Juan Carlos I,Norte,Primavera,7.0
12/05/2019,59,17.6,0.0,1.66,946.0,34.0,32.0,5,2019,Parque Juan Carlos I,Norte,Primavera,1.0
12/06/2019,59,16.4,0.0,1.14,936.0,6.0,34.0,6,2019,Parque Juan Carlos I,Norte,Verano,3.0
12/07/2019,59,30.0,0.021052631578947368,1.5894736842105261,939.0,127.94736842105263,27.0,7,2019,Parque Juan Carlos I,Este,Verano,8.0
12/08/2019,59,21.2,0.0,1.6,941.0,358.0,31.0,8,2019,Parque Juan Carlos I,Norte,Verano,1.0
12/09/2019,59,20.7,0.0,1.96,948.0,42.0,46.0,9,2019,Parque Juan Carlos I,Norte,Otoño,1.0
12/10/2019,59,20.7,2.4,0.99,940.0,90.0,57.0,10,2019,Parque Juan Carlos I,Noreste,Otoño,5.0
12/11/2019,59,8.8,0.6,1.2,937.0,250.0,65.0,11,2019,Parque Juan Carlos I,Suroeste,Otoño,16.0
12/12/2019,59,6.9,0.7,2.55,940.0,254.0,79.0,12,2019,Parque Juan Carlos I,Suroeste,Invierno,6.0
13/01/2019,59,3.7,0.0,0.49,949.0,214.0,69.0,1,2019,Parque Juan Carlos I,Sur,Invierno,35.0
13/02/2019,59,7.5,0.0,0.68,951.0,13.0,60.0,2,2019,Parque Juan Carlos I,Norte,Invierno,9.0
13/03/2019,59,10.3,0.0,2.46,948.0,273.0,50.0,3,2019,Parque Juan Carlos I,Oeste,Primavera,2.0
13/04/2019,59,13.4,0.0,0.84,940.0,251.0,36.0,4,2019,Parque Juan Carlos I,Suroeste,Primavera,3.0
13/05/2019,59,20.4,0.0,1.11,942.0,34.0,23.0,5,2019,Parque Juan Carlos I,Norte,Primavera,2.0
13/06/2019,59,20.1,0.0,1.65,933.0,231.0,39.0,6,2019,Parque Juan Carlos I,Suroeste,Verano,3.0
13/07/2019,59,29.6,0.07894736842105263,1.2552631578947369,937.0,69.94736842105263,29.0,7,2019,Parque Juan Carlos I,Noreste,Verano,4.0
13/08/2019,59,21.7,0.0,1.61,942.0,27.0,36.0,8,2019,Parque Juan Carlos I,Norte,Verano,2.0
13/09/2019,59,18.1,2.9,1.77,948.0,33.0,62.0,9,2019,Parque Juan Carlos I,Norte,Otoño,1.0
13/10/2019,59,18.1,0.2,0.86,939.0,198.0,70.0,10,2019,Parque Juan Carlos I,Sur,Otoño,3.0
13/11/2019,59,11.7,3.7,2.05,932.0,249.0,73.0,11,2019,Parque Juan Carlos I,Suroeste,Otoño,12.0
13/12/2019,59,12.5,0.3,4.08,937.0,266.0,68.0,12,2019,Parque Juan Carlos I,Suroeste,Invierno,2.0
14/01/2019,59,5.4,0.0,0.55,945.0,72.0,69.0,1,2019,Parque Juan Carlos I,Noreste,Invierno,112.0
14/02/2019,59,6.8,0.0,0.7,951.0,25.0,59.0,2,2019,Parque Juan Carlos I,Norte,Invierno,11.0
14/03/2019,59,10.2,0.0,0.91,950.0,90.0,44.0,3,2019,Parque Juan Carlos I,Noreste,Primavera,9.0
14/04/2019,59,16.1,0.0,1.0,939.0,303.0,46.0,4,2019,Parque Juan Carlos I,Oeste,Primavera,4.0
14/05/2019,59,20.1,0.0,0.97,940.0,52.0,29.0,5,2019,Parque Juan Carlos I,Noreste,Primavera,2.0
14/06/2019,59,19.8,0.0,2.37,935.0,173.0,32.0,6,2019,Parque Juan Carlos I,Sureste,Verano,2.0
14/07/2019,59,26.6,0.0,1.3342105263157895,936.0,63.78947368421053,41.0,7,2019,Parque Juan Carlos I,Noreste,Verano,1.0
14/08/2019,59,24.5,0.0,0.92,942.0,27.0,28.0,8,2019,Parque Juan Carlos I,Norte,Verano,2.0
14/09/2019,59,16.9,9.8,1.2,946.0,47.0,81.0,9,2019,Parque Juan Carlos I,Noreste,Otoño,1.0
14/10/2019,59,15.2,2.6,2.13,936.0,194.0,70.0,10,2019,Parque Juan Carlos I,Sur,Otoño,2.0
14/11/2019,59,7.4,2.5,2.78,926.0,277.0,67.0,11,2019,Parque Juan Carlos I,Oeste,Otoño,2.0
14/12/2019,59,8.6,0.0,1.71,940.0,240.0,84.0,12,2019,Parque Juan Carlos I,Suroeste,Invierno,4.0
15/01/2019,59,5.6,0.0,0.62,942.0,251.0,61.0,1,2019,Parque Juan Carlos I,Suroeste,Invierno,53.0
15/02/2019,59,7.4,0.0,0.61,949.0,96.0,59.0,2,2019,Parque Juan Carlos I,Este,Invierno,21.0
15/03/2019,59,12.9,0.0,0.84,948.0,90.0,38.0,3,2019,Parque Juan Carlos I,Noreste,Primavera,33.0
15/04/2019,59,16.4,0.0,1.68,936.0,189.0,58.0,4,2019,Parque Juan Carlos I,Sur,Primavera,6.0
15/05/2019,59,22.7,0.0,0.94,935.0,352.0,29.0,5,2019,Parque Juan Carlos I,Norte,Primavera,6.0
15/06/2019,59,18.9,0.0,1.34,941.0,233.0,35.0,6,2019,Parque Juan Carlos I,Suroeste,Verano,2.0
15/07/2019,59,27.0,0.0,1.337894736842105,937.0,68.05263157894737,32.0,7,2019,Parque Juan Carlos I,Noreste,Verano,2.0
15/08/2019,59,27.1,0.0,0.97,941.0,220.0,28.0,8,2019,Parque Juan Carlos I,Sur,Verano,2.0
15/09/2019,59,17.8,3.8,0.99,943.0,165.0,85.0,9,2019,Parque Juan Carlos I,Sureste,Otoño,1.0
15/10/2019,59,12.4,0.0,1.58,942.0,276.0,52.0,10,2019,Parque Juan Carlos I,Oeste,Otoño,3.0
15/11/2019,59,6.2,0.0,2.07,927.0,277.0,61.0,11,2019,Parque Juan Carlos I,Oeste,Otoño,2.0
15/12/2019,59,8.2,0.3,1.0,937.0,72.0,85.0,12,2019,Parque Juan Carlos I,Noreste,Invierno,3.0
16/01/2019,59,4.4,0.0,0.92,940.0,27.0,73.0,1,2019,Parque Juan Carlos I,Norte,Invierno,16.0
16/02/2019,59,8.9,0.0,1.31,948.0,4.0,52.0,2,2019,Parque Juan Carlos I,Norte,Invierno,3.0
16/03/2019,59,15.2,0.0,1.28,943.0,335.0,35.0,3,2019,Parque Juan Carlos I,Norte,Primavera,3.0
16/04/2019,59,14.4,0.0,1.01,939.0,225.0,51.0,4,2019,Parque Juan Carlos I,Sur,Primavera,7.0
16/05/2019,59,20.4,0.0,1.91,931.0,90.0,38.0,5,2019,Parque Juan Carlos I,Noreste,Primavera,4.0
16/06/2019,59,21.2,0.0,0.96,941.0,27.0,31.0,6,2019,Parque Juan Carlos I,Norte,Verano,2.0
16/07/2019,59,28.1,0.0,1.1352631578947368,937.0,44.36842105263158,30.0,7,2019,Parque Juan Carlos I,Norte,Verano,2.0
16/08/2019,59,27.8,0.0,1.37,940.0,53.0,35.0,8,2019,Parque Juan Carlos I,Noreste,Verano,2.0
16/09/2019,59,19.8,0.3,0.87,942.0,35.0,76.0,9,2019,Parque Juan Carlos I,Norte,Otoño,3.0
16/10/2019,59,12.8,0.0,1.01,942.0,340.0,58.0,10,2019,Parque Juan Carlos I,Norte,Otoño,19.0
16/11/2019,59,6.1,0.0,1.26,935.0,295.0,60.0,11,2019,Parque Juan Carlos I,Oeste,Otoño,6.0
16/12/2019,59,9.5,0.0,1.55,927.0,144.0,67.0,12,2019,Parque Juan Carlos I,Sureste,Invierno,5.0
17/01/2019,59,4.1,0.0,0.56,940.0,90.0,83.0,1,2019,Parque Juan Carlos I,Noreste,Invierno,17.0
17/02/2019,59,7.4,0.0,0.89,945.0,88.0,47.0,2,2019,Parque Juan Carlos I,Noreste,Invierno,3.0
17/03/2019,59,12.8,0.0,1.63,940.0,330.0,43.0,3,2019,Parque Juan Carlos I,Norte,Primavera,12.0
17/04/2019,59,15.8,0.3,1.82,935.0,127.0,57.0,4,2019,Parque Juan Carlos I,Este,Primavera,1.0
17/05/2019,59,13.0,0.1,2.54,932.0,276.0,50.0,5,2019,Parque Juan Carlos I,Oeste,Primavera,1.0
17/06/2019,59,23.8,0.0,1.24,939.0,90.0,28.0,6,2019,Parque Juan Carlos I,Noreste,Verano,3.0
17/07/2019,59,27.6,0.0,1.1910526315789474,936.0,59.68421052631579,35.0,7,2019,Parque Juan Carlos I,Noreste,Verano,2.0
17/08/2019,59,28.9,0.0,1.47,938.0,254.0,28.0,8,2019,Parque Juan Carlos I,Suroeste,Verano,2.0
17/09/2019,59,21.0,0.0,0.97,941.0,35.0,65.0,9,2019,Parque Juan Carlos I,Norte,Otoño,4.0
17/10/2019,59,12.3,2.1,0.75,941.0,175.0,80.0,10,2019,Parque Juan Carlos I,Sureste,Otoño,14.0
17/11/2019,59,5.8,3.4,1.43,935.0,214.0,75.0,11,2019,Parque Juan Carlos I,Sur,Otoño,3.0
17/12/2019,59,9.0,1.5,1.2,928.0,183.0,80.0,12,2019,Parque Juan Carlos I,Sur,Invierno,4.0
18/01/2019,59,2.5,0.0,0.68,941.0,111.0,73.0,1,2019,Parque Juan Carlos I,Este,Invierno,27.0
18/02/2019,59,7.1,0.0,0.74,941.0,343.0,61.0,2,2019,Parque Juan Carlos I,Norte,Invierno,8.0
18/03/2019,59,8.7,0.0,2.9,945.0,42.0,44.0,3,2019,Parque Juan Carlos I,Norte,Primavera,1.0
18/04/2019,59,10.1,23.3,1.16,935.0,157.0,91.0,4,2019,Parque Juan Carlos I,Sureste,Primavera,1.0
18/05/2019,59,13.3,0.0,1.14,933.0,148.0,40.0,5,2019,Parque Juan Carlos I,Sureste,Primavera,1.0
18/06/2019,59,24.9,0.0,2.11,937.0,241.0,23.0,6,2019,Parque Juan Carlos I,Suroeste,Verano,2.0
18/07/2019,59,28.0,0.0,1.2173684210526317,938.0,83.84210526315789,38.0,7,2019,Parque Juan Carlos I,Noreste,Verano,2.0
18/08/2019,59,27.4,0.0,1.74,936.0,252.0,24.0,8,2019,Parque Juan Carlos I,Suroeste,Verano,4.0
18/09/2019,59,20.7,0.0,0.87,940.0,72.0,61.0,9,2019,Parque Juan Carlos I,Noreste,Otoño,3.0
18/10/2019,59,16.3,0.4,1.56,939.0,254.0,84.0,10,2019,Parque Juan Carlos I,Suroeste,Otoño,4.0
18/11/2019,59,6.3,0.0,1.51,936.0,38.0,69.0,11,2019,Parque Juan Carlos I,Norte,Otoño,7.0
18/12/2019,59,6.4,0.0,0.92,940.0,165.0,83.0,12,2019,Parque Juan Carlos I,Sureste,Invierno,11.0
19/01/2019,59,1.2,4.1,0.74,937.0,251.0,91.0,1,2019,Parque Juan Carlos I,Suroeste,Invierno,39.0
19/02/2019,59,8.5,0.0,0.6,942.0,121.0,62.0,2,2019,Parque Juan Carlos I,Este,Invierno,15.0
19/03/2019,59,9.5,0.0,2.47,946.0,38.0,46.0,3,2019,Parque Juan Carlos I,Norte,Primavera,1.0
19/04/2019,59,9.2,12.1,1.06,938.0,26.0,93.0,4,2019,Parque Juan Carlos I,Norte,Primavera,1.0
19/05/2019,59,14.8,0.0,0.96,934.0,67.0,40.0,5,2019,Parque Juan Carlos I,Noreste,Primavera,1.0
19/06/2019,59,22.1,0.2,2.41,938.0,242.0,45.0,6,2019,Parque Juan Carlos I,Suroeste,Verano,2.0
19/07/2019,59,29.1,0.0,1.394736842105263,938.0,94.3157894736842,32.0,7,2019,Parque Juan Carlos I,Este,Verano,2.0
19/08/2019,59,26.5,0.0,1.38,938.0,90.0,35.0,8,2019,Parque Juan Carlos I,Noreste,Verano,3.0
19/09/2019,59,21.5,0.0,0.86,940.0,70.0,57.0,9,2019,Parque Juan Carlos I,Noreste,Otoño,4.0
19/10/2019,59,14.2,12.8,1.58,933.0,203.0,73.0,10,2019,Parque Juan Carlos I,Sur,Otoño,1.0
19/11/2019,59,4.9,0.0,0.63,938.0,265.0,75.0,11,2019,Parque Juan Carlos I,Suroeste,Otoño,62.0
19/12/2019,59,9.7,18.2,2.99,932.0,177.0,94.0,12,2019,Parque Juan Carlos I,Sureste,Invierno,2.0
20/01/2019,59,5.0,1.5,1.57,935.0,204.0,78.0,1,2019,Parque Juan Carlos I,Sur,Invierno,2.0
20/02/2019,59,7.9,0.0,0.62,945.0,13.0,66.0,2,2019,Parque Juan Carlos I,Norte,Invierno,28.0
20/03/2019,59,8.3,0.0,1.87,948.0,74.0,46.0,3,2019,Parque Juan Carlos I,Noreste,Primavera,1.0
20/04/2019,59,13.2,0.1,3.08,940.0,22.0,61.0,4,2019,Parque Juan Carlos I,Norte,Primavera,1.0
20/05/2019,59,15.1,0.0,1.04,935.0,243.0,42.0,5,2019,Parque Juan Carlos I,Suroeste,Primavera,2.0
20/06/2019,59,22.4,0.0,1.51,936.0,102.0,42.0,6,2019,Parque Juan Carlos I,Este,Verano,4.0
20/07/2019,59,30.3,0.0,1.1994736842105262,938.0,68.89473684210526,28.0,7,2019,Parque Juan Carlos I,Noreste,Verano,1.0
20/08/2019,59,23.3,0.3,2.22,940.0,50.0,53.0,8,2019,Parque Juan Carlos I,Noreste,Verano,1.0
20/09/2019,59,19.9,5.8,1.13,939.0,12.0,69.0,9,2019,Parque Juan Carlos I,Norte,Otoño,2.0
20/10/2019,59,10.7,1.9,1.76,932.0,189.0,80.0,10,2019,Parque Juan Carlos I,Sur,Otoño,2.0
20/11/2019,59,4.4,3.5,0.61,933.0,50.0,86.0,11,2019,Parque Juan Carlos I,Noreste,Otoño,21.0
20/12/2019,59,11.9,21.8,3.7,923.0,200.0,89.0,12,2019,Parque Juan Carlos I,Sur,Invierno,2.0
21/01/2019,59,5.0,0.0,1.89,942.0,19.0,61.0,1,2019,Parque Juan Carlos I,Norte,Invierno,3.0
21/02/2019,59,8.9,0.0,0.77,949.0,17.0,60.0,2,2019,Parque Juan Carlos I,Norte,Invierno,13.0
21/03/2019,59,8.8,0.0,0.91,948.0,13.0,42.0,3,2019,Parque Juan Carlos I,Norte,Primavera,7.0
21/04/2019,59,10.0,0.0,2.51,935.0,32.0,69.0,4,2019,Parque Juan Carlos I,Norte,Primavera,1.0
21/05/2019,59,17.8,0.0,1.22,937.0,38.0,39.0,5,2019,Parque Juan Carlos I,Norte,Primavera,1.0
21/06/2019,59,22.5,0.0,1.5,937.0,45.0,43.0,6,2019,Parque Juan Carlos I,Norte,Verano,1.0
21/07/2019,59,30.4,0.06315789473684211,1.4194736842105262,941.0,54.05263157894737,33.0,7,2019,Parque Juan Carlos I,Noreste,Verano,1.0
21/08/2019,59,23.0,6.3,1.38,943.0,38.0,55.0,8,2019,Parque Juan Carlos I,Norte,Verano,1.0
21/09/2019,59,18.1,0.3,0.83,937.0,340.0,80.0,9,2019,Parque Juan Carlos I,Norte,Otoño,2.0
21/10/2019,59,9.3,0.0,0.61,940.0,343.0,71.0,10,2019,Parque Juan Carlos I,Norte,Otoño,11.0
21/11/2019,59,7.1,0.8,0.7,930.0,263.0,92.0,11,2019,Parque Juan Carlos I,Suroeste,Otoño,15.0
21/12/2019,59,13.1,1.1,4.04,927.0,259.0,84.0,12,2019,Parque Juan Carlos I,Suroeste,Invierno,1.0
22/01/2019,59,3.8,0.0,1.41,938.0,90.0,75.0,1,2019,Parque Juan Carlos I,Noreste,Invierno,27.0
22/02/2019,59,9.4,0.0,0.79,952.0,17.0,46.0,2,2019,Parque Juan Carlos I,Norte,Invierno,26.0
22/03/2019,59,10.2,0.0,1.06,948.0,330.0,43.0,3,2019,Parque Juan Carlos I,Norte,Primavera,4.0
22/04/2019,59,12.8,0.0,1.13,926.0,297.0,61.0,4,2019,Parque Juan Carlos I,Oeste,Primavera,2.0
22/05/2019,59,19.9,0.0,0.97,939.0,8.0,38.0,5,2019,Parque Juan Carlos I,Norte,Primavera,2.0
22/06/2019,59,23.2,0.0,1.39,938.0,25.0,41.0,6,2019,Parque Juan Carlos I,Norte,Verano,1.0
22/07/2019,59,29.9,0.23684210526315788,1.3905263157894738,943.0,41.10526315789474,28.0,7,2019,Parque Juan Carlos I,Norte,Verano,3.0
22/08/2019,59,22.8,0.1,0.98,943.0,359.0,55.0,8,2019,Parque Juan Carlos I,Norte,Verano,3.0
22/09/2019,59,18.8,2.8,1.53,937.0,204.0,65.0,9,2019,Parque Juan Carlos I,Sur,Otoño,1.0
22/10/2019,59,8.6,2.0,1.13,936.0,30.0,80.0,10,2019,Parque Juan Carlos I,Norte,Otoño,7.0
22/11/2019,59,8.8,5.5,2.11,921.0,157.0,94.0,11,2019,Parque Juan Carlos I,Sureste,Otoño,3.0
22/12/2019,59,10.9,0.0,3.46,938.0,246.0,76.0,12,2019,Parque Juan Carlos I,Suroeste,Invierno,1.0
23/01/2019,59,9.8,0.0,4.07,931.0,252.0,61.0,1,2019,Parque Juan Carlos I,Suroeste,Invierno,2.0
23/02/2019,59,9.9,0.0,0.63,950.0,35.0,44.0,2,2019,Parque Juan Carlos I,Norte,Invierno,16.0
23/03/2019,59,12.7,0.0,1.19,947.0,143.0,45.0,3,2019,Parque Juan Carlos I,Sureste,Primavera,2.0
23/04/2019,59,10.4,1.1,2.2,922.0,214.0,68.0,4,2019,Parque Juan Carlos I,Sur,Primavera,2.0
23/05/2019,59,21.4,0.0,1.42,939.0,259.0,35.0,5,2019,Parque Juan Carlos I,Suroeste,Primavera,5.0
23/06/2019,59,25.7,0.0,1.03,936.0,266.0,33.0,6,2019,Parque Juan Carlos I,Suroeste,Verano,4.0
23/07/2019,59,29.9,0.3631578947368421,1.4226315789473682,941.0,86.36842105263158,27.0,7,2019,Parque Juan Carlos I,Noreste,Verano,2.0
23/08/2019,59,24.4,0.0,0.82,943.0,48.0,35.0,8,2019,Parque Juan Carlos I,Noreste,Verano,2.0
23/09/2019,59,17.3,0.0,0.8,943.0,254.0,59.0,9,2019,Parque Juan Carlos I,Suroeste,Otoño,12.0
23/10/2019,59,8.8,6.9,0.86,930.0,282.0,89.0,10,2019,Parque Juan Carlos I,Oeste,Otoño,4.0
23/11/2019,59,8.9,0.3,3.38,925.0,272.0,61.0,11,2019,Parque Juan Carlos I,Oeste,Otoño,1.0
23/12/2019,59,8.6,0.0,1.1,948.0,181.0,73.0,12,2019,Parque Juan Carlos I,Sur,Invierno,35.0
24/01/2019,59,10.4,0.0,1.63,933.0,245.0,63.0,1,2019,Parque Juan Carlos I,Suroeste,Invierno,13.0
24/02/2019,59,11.1,0.0,0.72,951.0,153.0,44.0,2,2019,Parque Juan Carlos I,Sureste,Invierno,9.0
24/03/2019,59,13.9,0.0,1.1,945.0,10.0,41.0,3,2019,Parque Juan Carlos I,Norte,Primavera,2.0
24/04/2019,59,7.6,28.5,2.23,927.0,187.0,91.0,4,2019,Parque Juan Carlos I,Sur,Primavera,2.0
24/05/2019,59,18.7,0.0,2.31,937.0,37.0,47.0,5,2019,Parque Juan Carlos I,Norte,Primavera,1.0
24/06/2019,59,25.7,0.0,1.31,937.0,160.0,32.0,6,2019,Parque Juan Carlos I,Sureste,Verano,2.0
24/07/2019,59,24.1,0.021052631578947368,1.5089473684210528,940.0,122.6842105263158,43.0,7,2019,Parque Juan Carlos I,Este,Verano,1.0
24/08/2019,59,25.7,0.0,0.81,942.0,28.0,34.0,8,2019,Parque Juan Carlos I,Norte,Verano,5.0
24/09/2019,59,19.4,0.0,1.32,942.0,351.0,59.0,9,2019,Parque Juan Carlos I,Norte,Otoño,14.0
24/10/2019,59,11.7,0.0,0.95,940.0,265.0,72.0,10,2019,Parque Juan Carlos I,Suroeste,Otoño,9.0
24/11/2019,59,8.7,0.0,2.17,936.0,292.0,63.0,11,2019,Parque Juan Carlos I,Oeste,Otoño,1.0
24/12/2019,59,7.6,0.0,0.51,950.0,335.0,85.0,12,2019,Parque Juan Carlos I,Norte,Invierno,19.0
25/01/2019,59,10.3,0.0,2.25,940.0,245.0,56.0,1,2019,Parque Juan Carlos I,Suroeste,Invierno,3.0
25/02/2019,59,10.7,0.0,0.76,952.0,29.0,52.0,2,2019,Parque Juan Carlos I,Norte,Invierno,36.0
25/03/2019,59,13.5,0.1,1.74,943.0,13.0,35.0,3,2019,Parque Juan Carlos I,Norte,Primavera,2.0
25/04/2019,59,9.8,4.5,3.22,933.0,232.0,71.0,4,2019,Parque Juan Carlos I,Suroeste,Primavera,2.0
25/05/2019,59,16.9,0.0,2.05,941.0,53.0,48.0,5,2019,Parque Juan Carlos I,Noreste,Primavera,1.0
25/06/2019,59,26.4,0.0,1.26,938.0,22.0,40.0,6,2019,Parque Juan Carlos I,Norte,Verano,3.0
25/07/2019,59,0.0,0.1368421052631579,1.5,0.0,102.78947368421052,0.0,7,2019,Parque Juan Carlos I,Este,Verano,0.0
25/08/2019,59,26.0,0.0,1.37,940.0,297.0,36.0,8,2019,Parque Juan Carlos I,Oeste,Verano,4.0
25/09/2019,59,19.5,0.0,1.25,941.0,255.0,51.0,9,2019,Parque Juan Carlos I,Suroeste,Otoño,2.0
25/10/2019,59,12.6,0.0,0.61,946.0,297.0,76.0,10,2019,Parque Juan Carlos I,Oeste,Otoño,28.0
25/11/2019,59,11.5,0.2,1.8,937.0,219.0,85.0,11,2019,Parque Juan Carlos I,Sur,Otoño,5.0
25/12/2019,59,9.1,0.0,0.58,948.0,4.0,82.0,12,2019,Parque Juan Carlos I,Norte,Invierno,26.0
26/01/2019,59,6.5,0.0,0.68,941.0,347.0,68.0,1,2019,Parque Juan Carlos I,Norte,Invierno,18.0
26/02/2019,59,11.4,0.0,0.94,951.0,113.0,49.0,2,2019,Parque Juan Carlos I,Este,Invierno,15.0
26/03/2019,59,11.9,0.0,3.27,941.0,34.0,37.0,3,2019,Parque Juan Carlos I,Norte,Primavera,1.0
